replicate_id,time,infected_fraction
34,156,0.0
34,157,0.0
34,158,0.0
34,159,0.0
34,160,0.0
34,161,0.0
34,162,0.0
34,163,0.0
34,164,0.0
34,165,0.0
34,166,0.0
34,167,0.0
34,168,0.0
34,169,0.0
34,170,0.0
34,171,0.0
34,172,0.0
34,173,0.0
34,174,0.0
34,175,0.0
34,176,0.0
34,177,0.0
34,178,0.0
34,179,0.0
34,180,0.0
34,181,0.0
34,182,0.0
34,183,0.0
34,184,0.0
34,185,0.0
34,186,0.0
34,187,0.0
34,188,0.0
34,189,0.0
34,190,0.0
34,191,0.0
34,192,0.0
34,193,0.0
34,194,0.0
34,195,0.0
34,196,0.0
34,197,0.0
34,198,0.0
34,199,0.0
34,200,0.0
35,0,0.025
35,1,0.09
35,2,0.115
35,3,0.155
35,4,0.255
35,5,0.335
35,6,0.44
35,7,0.535
35,8,0.635
35,9,0.66
35,10,0.63
35,11,0.6
35,12,0.555
35,13,0.485
35,14,0.435
35,15,0.41
35,16,0.4
35,17,0.365
35,18,0.34
35,19,0.33
35,20,0.295
35,21,0.275
35,22,0.24
35,23,0.21
35,24,0.19
35,25,0.19
35,26,0.185
35,27,0.175
35,28,0.165
35,29,0.165
35,30,0.145
35,31,0.135
35,32,0.125
35,33,0.12
35,34,0.11
35,35,0.095
35,36,0.07
35,37,0.07
35,38,0.07
35,39,0.065
35,40,0.055
35,41,0.055
35,42,0.05
35,43,0.05
35,44,0.04
35,45,0.04
35,46,0.04
35,47,0.03
35,48,0.025
35,49,0.025
35,50,0.025
35,51,0.025
35,52,0.025
35,53,0.02
35,54,0.02
35,55,0.02
35,56,0.01
35,57,0.01
35,58,0.01
35,59,0.005
35,60,0.005
35,61,0.005
35,62,0.0
35,63,0.0
35,64,0.0
35,65,0.0
35,66,0.0
35,67,0.0
35,68,0.0
35,69,0.0
35,70,0.0
35,71,0.0
35,72,0.0
35,73,0.0
35,74,0.0
35,75,0.0
35,76,0.0
35,77,0.0
35,78,0.0
35,79,0.0
35,80,0.0
35,81,0.0
35,82,0.0
35,83,0.0
35,84,0.0
35,85,0.0
35,86,0.0
35,87,0.0
35,88,0.0
35,89,0.0
35,90,0.0
35,91,0.0
35,92,0.0
35,93,0.0
35,94,0.0
35,95,0.0
35,96,0.0
35,97,0.0
35,98,0.0
35,99,0.0
35,100,0.0
35,101,0.0
35,102,0.0
35,103,0.0
35,104,0.0
35,105,0.0
35,106,0.0
35,107,0.0
35,108,0.0
35,109,0.0
35,110,0.0
35,111,0.0
35,112,0.0
35,113,0.0
35,114,0.0
35,115,0.0
35,116,0.0
35,117,0.0
35,118,0.0
35,119,0.0
35,120,0.0
35,121,0.0
35,122,0.0
35,123,0.0
35,124,0.0
35,125,0.0
35,126,0.0
35,127,0.0
35,128,0.0
35,129,0.0
35,130,0.0
35,131,0.0
35,132,0.0
35,133,0.0
35,134,0.0
35,135,0.0
35,136,0.0
35,137,0.0
35,138,0.0
35,139,0.0
35,140,0.0
35,141,0.0
35,142,0.0
35,143,0.0
35,144,0.0
35,145,0.0
35,146,0.0
35,147,0.0
35,148,0.0
35,149,0.0
35,150,0.0
35,151,0.0
35,152,0.0
35,153,0.0
35,154,0.0
35,155,0.0
35,156,0.0
35,157,0.0
35,158,0.0
35,159,0.0
35,160,0.0
35,161,0.0
35,162,0.0
35,163,0.0
35,164,0.0
35,165,0.0
35,166,0.0
35,167,0.0
35,168,0.0
35,169,0.0
35,170,0.0
35,171,0.0
35,172,0.0
35,173,0.0
35,174,0.0
35,175,0.0
35,176,0.0
35,177,0.0
35,178,0.0
35,179,0.0
35,180,0.0
35,181,0.0
35,182,0.0
35,183,0.0
35,184,0.0
35,185,0.0
35,186,0.0
35,187,0.0
35,188,0.0
35,189,0.0
35,190,0.0
35,191,0.0
35,192,0.0
35,193,0.0
35,194,0.0
35,195,0.0
35,196,0.0
35,197,0.0
35,198,0.0
35,199,0.0
35,200,0.0
36,0,0.025
36,1,0.045
36,2,0.07
36,3,0.11
36,4,0.18
36,5,0.28
36,6,0.4
36,7,0.495
36,8,0.625
36,9,0.665
36,10,0.655
36,11,0.625
36,12,0.55
36,13,0.52
36,14,0.46
36,15,0.405
36,16,0.375
36,17,0.35
36,18,0.33
36,19,0.305
36,20,0.265
36,21,0.23
36,22,0.215
36,23,0.2
36,24,0.175
36,25,0.155
36,26,0.14
36,27,0.13
36,28,0.12
36,29,0.115
36,30,0.1
36,31,0.095
36,32,0.095
36,33,0.09
36,34,0.08
36,35,0.075
36,36,0.065
36,37,0.06
36,38,0.05
36,39,0.05
36,40,0.045
36,41,0.04
36,42,0.04
36,43,0.025
36,44,0.025
36,45,0.025
36,46,0.025
36,47,0.025
36,48,0.025
36,49,0.025
36,50,0.025
36,51,0.025
36,52,0.02
36,53,0.02
36,54,0.02
36,55,0.02
36,56,0.02
36,57,0.02
36,58,0.02
36,59,0.02
36,60,0.02
36,61,0.02
36,62,0.02
36,63,0.02
36,64,0.02
36,65,0.02
36,66,0.02
36,67,0.02
36,68,0.02
36,69,0.02
36,70,0.02
36,71,0.015
36,72,0.01
36,73,0.01
36,74,0.01
36,75,0.01
36,76,0.01
36,77,0.01
36,78,0.01
36,79,0.005
36,80,0.005
36,81,0.005
36,82,0.005
36,83,0.005
36,84,0.005
36,85,0.005
36,86,0.005
36,87,0.005
36,88,0.005
36,89,0.005
36,90,0.005
36,91,0.005
36,92,0.005
36,93,0.005
36,94,0.005
36,95,0.005
36,96,0.005
36,97,0.005
36,98,0.005
36,99,0.005
36,100,0.005
36,101,0.005
36,102,0.005
36,103,0.005
36,104,0.005
36,105,0.005
36,106,0.005
36,107,0.005
36,108,0.005
36,109,0.005
36,110,0.005
36,111,0.0
36,112,0.0
36,113,0.0
36,114,0.0
36,115,0.0
36,116,0.0
36,117,0.0
36,118,0.0
36,119,0.0
36,120,0.0
36,121,0.0
36,122,0.0
36,123,0.0
36,124,0.0
36,125,0.0
36,126,0.0
36,127,0.0
36,128,0.0
36,129,0.0
36,130,0.0
36,131,0.0
36,132,0.0
36,133,0.0
36,134,0.0
36,135,0.0
36,136,0.0
36,137,0.0
36,138,0.0
36,139,0.0
36,140,0.0
36,141,0.0
36,142,0.0
36,143,0.0
36,144,0.0
36,145,0.0
36,146,0.0
36,147,0.0
36,148,0.0
36,149,0.0
36,150,0.0
36,151,0.0
36,152,0.0
36,153,0.0
36,154,0.0
36,155,0.0
36,156,0.0
36,157,0.0
36,158,0.0
36,159,0.0
36,160,0.0
36,161,0.0
36,162,0.0
36,163,0.0
36,164,0.0
36,165,0.0
36,166,0.0
36,167,0.0
36,168,0.0
36,169,0.0
36,170,0.0
36,171,0.0
36,172,0.0
36,173,0.0
36,174,0.0
36,175,0.0
36,176,0.0
36,177,0.0
36,178,0.0
36,179,0.0
36,180,0.0
36,181,0.0
36,182,0.0
36,183,0.0
36,184,0.0
36,185,0.0
36,186,0.0
36,187,0.0
36,188,0.0
36,189,0.0
36,190,0.0
36,191,0.0
36,192,0.0
36,193,0.0
36,194,0.0
36,195,0.0
36,196,0.0
36,197,0.0
36,198,0.0
36,199,0.0
36,200,0.0
37,0,0.025
37,1,0.045
37,2,0.07
37,3,0.1
37,4,0.14
37,5,0.155
37,6,0.215
37,7,0.27
37,8,0.36
37,9,0.49
37,10,0.56
37,11,0.605
37,12,0.58
37,13,0.585
37,14,0.555
37,15,0.52
37,16,0.465
37,17,0.44
37,18,0.39
37,19,0.36
37,20,0.335
37,21,0.295
37,22,0.265
37,23,0.235
37,24,0.23
37,25,0.21
37,26,0.195
37,27,0.185
37,28,0.18
37,29,0.17
37,30,0.155
37,31,0.14
37,32,0.13
37,33,0.115
37,34,0.085
37,35,0.07
37,36,0.06
37,37,0.045
37,38,0.025
37,39,0.02
37,40,0.02
37,41,0.02
37,42,0.02
37,43,0.02
37,44,0.015
37,45,0.015
37,46,0.01
37,47,0.005
37,48,0.005
37,49,0.005
37,50,0.005
37,51,0.005
37,52,0.005
37,53,0.005
37,54,0.005
37,55,0.005
37,56,0.005
37,57,0.005
37,58,0.005
37,59,0.0
37,60,0.0
37,61,0.0
37,62,0.0
37,63,0.0
37,64,0.0
37,65,0.0
37,66,0.0
37,67,0.0
37,68,0.0
37,69,0.0
37,70,0.0
37,71,0.0
37,72,0.0
37,73,0.0
37,74,0.0
37,75,0.0
37,76,0.0
37,77,0.0
37,78,0.0
37,79,0.0
37,80,0.0
37,81,0.0
37,82,0.0
37,83,0.0
37,84,0.0
37,85,0.0
37,86,0.0
37,87,0.0
37,88,0.0
37,89,0.0
37,90,0.0
37,91,0.0
37,92,0.0
37,93,0.0
37,94,0.0
37,95,0.0
37,96,0.0
37,97,0.0
37,98,0.0
37,99,0.0
37,100,0.0
37,101,0.0
37,102,0.0
37,103,0.0
37,104,0.0
37,105,0.0
37,106,0.0
37,107,0.0
37,108,0.0
37,109,0.0
37,110,0.0
37,111,0.0
37,112,0.0
37,113,0.0
37,114,0.0
37,115,0.0
37,116,0.0
37,117,0.0
37,118,0.0
37,119,0.0
37,120,0.0
37,121,0.0
37,122,0.0
37,123,0.0
37,124,0.0
37,125,0.0
37,126,0.0
37,127,0.0
37,128,0.0
37,129,0.0
37,130,0.0
37,131,0.0
37,132,0.0
37,133,0.0
37,134,0.0
37,135,0.0
37,136,0.0
37,137,0.0
37,138,0.0
37,139,0.0
37,140,0.0
37,141,0.0
37,142,0.0
37,143,0.0
37,144,0.0
37,145,0.0
37,146,0.0
37,147,0.0
37,148,0.0
37,149,0.0
37,150,0.0
37,151,0.0
37,152,0.0
37,153,0.0
37,154,0.0
37,155,0.0
37,156,0.0
37,157,0.0
37,158,0.0
37,159,0.0
37,160,0.0
37,161,0.0
37,162,0.0
37,163,0.0
37,164,0.0
37,165,0.0
37,166,0.0
37,167,0.0
37,168,0.0
37,169,0.0
37,170,0.0
37,171,0.0
37,172,0.0
37,173,0.0
37,174,0.0
37,175,0.0
37,176,0.0
37,177,0.0
37,178,0.0
37,179,0.0
37,180,0.0
37,181,0.0
37,182,0.0
37,183,0.0
37,184,0.0
37,185,0.0
37,186,0.0
37,187,0.0
37,188,0.0
37,189,0.0
37,190,0.0
37,191,0.0
37,192,0.0
37,193,0.0
37,194,0.0
37,195,0.0
37,196,0.0
37,197,0.0
37,198,0.0
37,199,0.0
37,200,0.0
38,0,0.025
38,1,0.055
38,2,0.105
38,3,0.175
38,4,0.235
38,5,0.345
38,6,0.475
38,7,0.55
38,8,0.595
38,9,0.595
38,10,0.58
38,11,0.555
38,12,0.53
38,13,0.495
38,14,0.475
38,15,0.42
38,16,0.39
38,17,0.365
38,18,0.335
38,19,0.32
38,20,0.295
38,21,0.275
38,22,0.265
38,23,0.26
38,24,0.245
38,25,0.22
38,26,0.205
38,27,0.19
38,28,0.18
38,29,0.14
38,30,0.13
38,31,0.11
38,32,0.105
38,33,0.08
38,34,0.075
38,35,0.075
38,36,0.06
38,37,0.055
38,38,0.055
38,39,0.05
38,40,0.05
38,41,0.04
38,42,0.035
38,43,0.035
38,44,0.03
38,45,0.03
38,46,0.03
38,47,0.03
38,48,0.025
38,49,0.025
38,50,0.025
38,51,0.02
38,52,0.015
38,53,0.01
38,54,0.01
38,55,0.01
38,56,0.01
38,57,0.01
38,58,0.005
38,59,0.005
38,60,0.005
38,61,0.005
38,62,0.005
38,63,0.005
38,64,0.005
38,65,0.005
38,66,0.005
38,67,0.005
38,68,0.005
38,69,0.005
38,70,0.005
38,71,0.005
38,72,0.005
38,73,0.005
38,74,0.0
38,75,0.0
38,76,0.0
38,77,0.0
38,78,0.0
38,79,0.0
38,80,0.0
38,81,0.0
38,82,0.0
38,83,0.0
38,84,0.0
38,85,0.0
38,86,0.0
38,87,0.0
38,88,0.0
38,89,0.0
38,90,0.0
38,91,0.0
38,92,0.0
38,93,0.0
38,94,0.0
38,95,0.0
38,96,0.0
38,97,0.0
38,98,0.0
38,99,0.0
38,100,0.0
38,101,0.0
38,102,0.0
38,103,0.0
38,104,0.0
38,105,0.0
38,106,0.0
38,107,0.0
38,108,0.0
38,109,0.0
38,110,0.0
38,111,0.0
38,112,0.0
38,113,0.0
38,114,0.0
38,115,0.0
38,116,0.0
38,117,0.0
38,118,0.0
38,119,0.0
38,120,0.0
38,121,0.0
38,122,0.0
38,123,0.0
38,124,0.0
38,125,0.0
38,126,0.0
38,127,0.0
38,128,0.0
38,129,0.0
38,130,0.0
38,131,0.0
38,132,0.0
38,133,0.0
38,134,0.0
38,135,0.0
38,136,0.0
38,137,0.0
38,138,0.0
38,139,0.0
38,140,0.0
38,141,0.0
38,142,0.0
38,143,0.0
38,144,0.0
38,145,0.0
38,146,0.0
38,147,0.0
38,148,0.0
38,149,0.0
38,150,0.0
38,151,0.0
38,152,0.0
38,153,0.0
38,154,0.0
38,155,0.0
38,156,0.0
38,157,0.0
38,158,0.0
38,159,0.0
38,160,0.0
38,161,0.0
38,162,0.0
38,163,0.0
38,164,0.0
38,165,0.0
38,166,0.0
38,167,0.0
38,168,0.0
38,169,0.0
38,170,0.0
38,171,0.0
38,172,0.0
38,173,0.0
38,174,0.0
38,175,0.0
38,176,0.0
38,177,0.0
38,178,0.0
38,179,0.0
38,180,0.0
38,181,0.0
38,182,0.0
38,183,0.0
38,184,0.0
38,185,0.0
38,186,0.0
38,187,0.0
38,188,0.0
38,189,0.0
38,190,0.0
38,191,0.0
38,192,0.0
38,193,0.0
38,194,0.0
38,195,0.0
38,196,0.0
38,197,0.0
38,198,0.0
38,199,0.0
38,200,0.0
39,0,0.025
39,1,0.05
39,2,0.07
39,3,0.115
39,4,0.17
39,5,0.255
39,6,0.37
39,7,0.495
39,8,0.605
39,9,0.685
39,10,0.665
39,11,0.65
39,12,0.61
39,13,0.565
39,14,0.515
39,15,0.46
39,16,0.415
39,17,0.405
39,18,0.37
39,19,0.34
39,20,0.315
39,21,0.275
39,22,0.26
39,23,0.245
39,24,0.235
39,25,0.235
39,26,0.225
39,27,0.215
39,28,0.2
39,29,0.185
39,30,0.165
39,31,0.155
39,32,0.145
39,33,0.13
39,34,0.125
39,35,0.115
39,36,0.11
39,37,0.11
39,38,0.1
39,39,0.09
39,40,0.08
39,41,0.07
39,42,0.065
39,43,0.06
39,44,0.055
39,45,0.05
39,46,0.05
39,47,0.04
39,48,0.035
39,49,0.03
39,50,0.03
39,51,0.03
39,52,0.03
39,53,0.025
39,54,0.02
39,55,0.02
39,56,0.02
39,57,0.02
39,58,0.015
39,59,0.015
39,60,0.015
39,61,0.015
39,62,0.015
39,63,0.015
39,64,0.015
39,65,0.015
39,66,0.015
39,67,0.015
39,68,0.005
39,69,0.005
39,70,0.005
39,71,0.005
39,72,0.0
39,73,0.0
39,74,0.0
39,75,0.0
39,76,0.0
39,77,0.0
39,78,0.0
39,79,0.0
39,80,0.0
39,81,0.0
39,82,0.0
39,83,0.0
39,84,0.0
39,85,0.0
39,86,0.0
39,87,0.0
39,88,0.0
39,89,0.0
39,90,0.0
39,91,0.0
39,92,0.0
39,93,0.0
39,94,0.0
39,95,0.0
39,96,0.0
39,97,0.0
39,98,0.0
39,99,0.0
39,100,0.0
39,101,0.0
39,102,0.0
39,103,0.0
39,104,0.0
39,105,0.0
39,106,0.0
39,107,0.0
39,108,0.0
39,109,0.0
39,110,0.0
39,111,0.0
39,112,0.0
39,113,0.0
39,114,0.0
39,115,0.0
39,116,0.0
39,117,0.0
39,118,0.0
39,119,0.0
39,120,0.0
39,121,0.0
39,122,0.0
39,123,0.0
39,124,0.0
39,125,0.0
39,126,0.0
39,127,0.0
39,128,0.0
39,129,0.0
39,130,0.0
39,131,0.0
39,132,0.0
39,133,0.0
39,134,0.0
39,135,0.0
39,136,0.0
39,137,0.0
39,138,0.0
39,139,0.0
39,140,0.0
39,141,0.0
39,142,0.0
39,143,0.0
39,144,0.0
39,145,0.0
39,146,0.0
39,147,0.0
39,148,0.0
39,149,0.0
39,150,0.0
39,151,0.0
39,152,0.0
39,153,0.0
39,154,0.0
39,155,0.0
39,156,0.0
39,157,0.0
39,158,0.0
39,159,0.0
39,160,0.0
39,161,0.0
39,162,0.0
39,163,0.0
39,164,0.0
39,165,0.0
39,166,0.0
39,167,0.0
39,168,0.0
39,169,0.0
39,170,0.0
39,171,0.0
39,172,0.0
39,173,0.0
39,174,0.0
39,175,0.0
39,176,0.0
39,177,0.0
39,178,0.0
39,179,0.0
39,180,0.0
39,181,0.0
39,182,0.0
39,183,0.0
39,184,0.0
39,185,0.0
39,186,0.0
39,187,0.0
39,188,0.0
39,189,0.0
39,190,0.0
39,191,0.0
39,192,0.0
39,193,0.0
39,194,0.0
39,195,0.0
39,196,0.0
39,197,0.0
39,198,0.0
39,199,0.0
39,200,0.0
